FeatureID,FeatureName,brain_maybe Average,brain_maybe Log2 Fold Change,brain_maybe P-Value,alcohol_preference Average,alcohol_preference Log2 Fold Change,alcohol_preference P-Value
ENSMUSG00000023044,Csad,0.06319408536150964,0.5853770785613635,0.9097278593053384,0.04133708868485135,-0.5853770785613635,0.9097278593053384
ENSMUSG00000071715,Ncf4,0.001472743514780945,-1.1519279333315904,0.9099662497375198,0.002530842164378654,1.1519279333315904,0.9099662497375198
ENSMUSG00000002930,Ppp1r17,0.023742410601923114,0.6486759467349339,0.9100220427276133,0.01434143893147904,-0.6486759467349339,0.9100220427276133
ENSMUSG00000038521,C1s1,0.006292631381336765,0.9103563449227519,0.9100220427276133,0.002530842164378654,-0.9103563449227519,0.9100220427276133
ENSMUSG00000045287,Rtn4rl1,0.05297413794075702,0.5826109234400754,0.910161551354679,0.03458817624650827,-0.5826109234400754,0.910161551354679
ENSMUSG00000046318,Ccbe1,0.00910423263682766,0.85512682420236,0.910161551354679,0.004218070273964423,-0.85512682420236,0.910161551354679
ENSMUSG00000033685,Ucp2,0.20163197575091846,0.5448450624709897,0.9102373864001699,0.1375090909312402,-0.5448450624709897,0.9102373864001699
ENSMUSG00000038244,Mical2,0.022091152721714174,0.6273426945546055,0.9102373864001699,0.013497824876686155,-0.6273426945546055,0.9102373864001699
ENSMUSG00000024357,Sil1,0.0347210440757447,0.6112012413162704,0.9103087644315098,0.021933965424615003,-0.6112012413162704,0.9103087644315098
ENSMUSG00000020639,Pfn4,0.013700977546598488,-0.4961661899440415,0.910962328955162,0.018559509205443463,0.4961661899440415,0.910962328955162
ENSMUSG00000021143,Pacs2,0.0992986157693213,-0.3383214177021321,0.910962328955162,0.12485488010934694,0.3383214177021321,0.910962328955162
ENSMUSG00000063077,Kif1b,0.7542231939332719,-0.3657465821318647,0.9109928357289215,0.9718433911214032,0.3657465821318647,0.9109928357289215
ENSMUSG00000061702,Tmem91,0.0025884582987059034,-0.9417102259412449,0.9115351901525559,0.004218070273964423,0.9417102259412449,0.9115351901525559
ENSMUSG00000030747,Dgat2,0.03079372803632885,-0.39181137491482776,0.9115351901525559,0.03964986057526558,0.39181137491482776,0.9115351901525559
ENSMUSG00000037503,Fam168b,0.32043328594324805,-0.31816497630403884,0.9116069735403579,0.39902944791703443,0.31816497630403884,0.9116069735403579
ENSMUSG00000014776,Nol3,0.01740515062922935,0.67119430458433,0.9116120837641817,0.010123368657514616,-0.67119430458433,0.9116120837641817
ENSMUSG00000054431,Or2q1,0.00026777154814199,-2.4320358525243257,0.9116515111244855,0.0008436140547928847,2.4320358525243257,0.9116515111244855
ENSMUSG00000020420,Zfp607a,0.015352235426807427,0.7316301584463041,0.9116515111244855,0.008436140547928846,-0.7316301584463041,0.9116515111244855
ENSMUSG00000001143,Lman2l,0.07189666067612431,-0.3529390708308888,0.9118720185538103,0.09111031791763154,0.3529390708308888,0.9118720185538103
ENSMUSG00000053012,Krcc1,0.09068529763742061,0.5601791663827851,0.9118807003954661,0.0607402119450877,-0.5601791663827851,0.9118807003954661
ENSMUSG00000042700,Sipa1l1,0.07394957587854624,0.5731944675519789,0.9119771301516709,0.04892961517798731,-0.5731944675519789,0.9119771301516709
ENSMUSG00000026848,Tor1b,0.034765672667101705,0.6130520370042118,0.9123723615608186,0.021933965424615003,-0.6130520370042118,0.9123723615608186
ENSMUSG00000027215,Cd82,0.08430340907336985,0.5573169032761651,0.9123723615608186,0.05652214167112327,-0.5573169032761651,0.9123723615608186
ENSMUSG00000029811,Aoc1,0.000401657322212985,-1.9174626796945677,0.9123723615608186,0.0008436140547928847,1.9174626796945677,0.9123723615608186
ENSMUSG00000040669,Phc1,0.10246724575566818,-0.3406421738989076,0.9123723615608186,0.12907295038331135,0.3406421738989076,0.9123723615608186
ENSMUSG00000056696,Or5bw2,0.00026777154814199,-2.4320358525243257,0.9123723615608186,0.0008436140547928847,2.4320358525243257,0.9123723615608186
ENSMUSG00000040435,Ppp1r15a,0.02704492636234099,0.6138445088949913,0.9123723615608186,0.016872281095857693,-0.6138445088949913,0.9123723615608186
ENSMUSG00000030760,Acer3,0.018342351047726316,-0.45978084300723054,0.9123723615608186,0.024464807588993654,0.45978084300723054,0.9123723615608186
ENSMUSG00000032511,Scn5a,0.011201776430606582,0.7378891489179864,0.9123723615608186,0.005905298383550192,-0.7378891489179864,0.9123723615608186
ENSMUSG00000035329,Fbxo33,0.02253743863528416,-0.42632220132993215,0.9123723615608186,0.029526491917750964,0.42632220132993215,0.9123723615608186
ENSMUSG00000026100,Mstn,0.02642012608334301,0.6505694250767107,0.9125305606231806,0.016028667041064808,-0.6505694250767107,0.9125305606231806
ENSMUSG00000034683,Ppp1r1c,0.0696206025169174,0.5615091253383739,0.9125305606231806,0.04639877301360865,-0.5615091253383739,0.9125305606231806
ENSMUSG00000032657,Entrep3,0.07952814979817104,0.5607002130430652,0.9125305606231806,0.05314768545195173,-0.5607002130430652,0.9125305606231806
ENSMUSG00000091813,Ces2h,0.00026777154814199,-2.4320358525243257,0.9125305606231806,0.0008436140547928847,2.4320358525243257,0.9125305606231806
ENSMUSG00000038775,Vill,0.028473041285764937,0.6208497277277676,0.9125305606231806,0.017715895150650578,-0.6208497277277676,0.9125305606231806
ENSMUSG00000027454,Gins1,0.05583036778760492,0.5911964537133914,0.9125512891105791,0.03627540435609404,-0.5911964537133914,0.9125512891105791
ENSMUSG00000030346,Rad51ap1,0.03829133138430457,0.6002329509480147,0.9125512891105791,0.024464807588993654,-0.6002329509480147,0.9125512891105791
ENSMUSG00000035530,Eif1,0.10612679024694203,-0.33613417344115115,0.9125512891105791,0.13329102065727577,0.33613417344115115,0.9125512891105791
ENSMUSG00000052459,Atp6v1a,0.3103025957052094,-0.31811376626810994,0.9125512891105791,0.38637523709514116,0.31811376626810994,0.9125512891105791
ENSMUSG00000028795,Ccdc28b,0.044896362905140326,-0.37206726335331464,0.9126585046237708,0.05736575572591616,0.37206726335331464,0.9126585046237708
ENSMUSG00000004565,Pnpla6,0.04503024867921132,-0.36777565372094223,0.9126585046237708,0.05736575572591616,0.36777565372094223,0.9126585046237708
ENSMUSG00000023094,Msrb2,0.01124640502196358,0.74360280011238,0.9129759895928593,0.005905298383550192,-0.74360280011238,0.9129759895928593
ENSMUSG00000028184,Adgrl2,0.23733484883651715,-0.3218830715993828,0.9129759895928593,0.2961085332323025,0.3218830715993828,0.9129759895928593
ENSMUSG00000074156,Ces1h,0.0003124001394989883,-2.2393907745819295,0.9129759895928593,0.0008436140547928847,2.2393907745819295,0.9129759895928593
ENSMUSG00000020806,Rhbdf2,0.01124640502196358,0.74360280011238,0.9129759895928593,0.005905298383550192,-0.74360280011238,0.9129759895928593
ENSMUSG00000020646,Mboat2,0.05324190948889901,-0.3576536562017494,0.9129759895928593,0.06748912438343077,0.3576536562017494,0.9129759895928593
ENSMUSG00000047238,Mageh1,0.2795981248515946,-0.3195486777102017,0.9129759895928593,0.3484126046294614,0.3195486777102017,0.9129759895928593
ENSMUSG00000048875,Pudp,0.0003124001394989883,-2.2393907745819295,0.9130087204189379,0.0008436140547928847,2.2393907745819295,0.9130087204189379
ENSMUSG00000034116,Vav1,0.0038380588567018567,-0.7964472787332024,0.9144742734645019,0.005905298383550192,0.7964472787332024,0.9144742734645019
ENSMUSG00000010067,Rassf1,0.10416313222723411,0.5574986372363337,0.9145712864965313,0.07001996654780943,-0.5574986372363337,0.9145712864965313
ENSMUSG00000055200,Sertad3,0.03128464254125583,0.6309739450014744,0.914732713049835,0.019403123260236348,-0.6309739450014744,0.914732713049835
ENSMUSG00000054967,Zfp647,0.0482881358482722,-0.3680266126025531,0.915132765398798,0.06158382599988058,0.3680266126025531,0.915132765398798
ENSMUSG00000054808,Actn4,0.33083174772942864,0.5344965838833542,0.9153322614708885,0.22777579479407886,-0.5344965838833542,0.9153322614708885
ENSMUSG00000044982,Sft2d3,0.007854632078831707,-0.5791401465565373,0.9153976990501481,0.010966982712307501,0.5791401465565373,0.9153976990501481
ENSMUSG00000026986,Hnmt,0.005132288006054808,-0.7033378743417202,0.9162476121107699,0.007592526493135962,0.7033378743417202,0.9162476121107699
ENSMUSG00000101073,Vmn1r200,0.0008479432357829683,-1.5024251804157238,0.9162476121107699,0.0016872281095857693,1.5024251804157238,0.9162476121107699
ENSMUSG00000035868,Zfp983,0.024724239611777075,-0.40844903220671025,0.9162476121107699,0.032057334082129615,0.40844903220671025,0.9162476121107699
ENSMUSG00000004032,Gstm5,0.11804262413926059,0.5452440709755906,0.9162661223207318,0.08014333520532405,-0.5452440709755906,0.9162661223207318
ENSMUSG00000019301,Hsd17b1,0.0008479432357829683,-1.5024251804157238,0.9165132766674126,0.0016872281095857693,1.5024251804157238,0.9165132766674126
ENSMUSG00000008999,Bmp7,0.0962192429656884,0.5686331458836227,0.916651853896172,0.06411466816425923,-0.5686331458836227,0.916651853896172
ENSMUSG00000029050,Ski,0.6834422480410725,0.5288406516834638,0.916651853896172,0.4732674847388083,-0.5288406516834638,0.916651853896172
ENSMUSG00000039231,Suv39h1,0.11112519247892585,0.5512654353292317,0.916651853896172,0.07508165087656674,-0.5512654353292317,0.916651853896172
ENSMUSG00000033080,Vsx1,0.00026777154814199,-2.4320358525243257,0.9168244508744251,0.0008436140547928847,2.4320358525243257,0.9168244508744251
ENSMUSG00000020173,Cobl,0.04529802022735331,0.5793689107479238,0.9168244508744251,0.029526491917750964,-0.5793689107479238,0.9168244508744251
ENSMUSG00000062580,Timm17a,0.10487718968894608,0.5502771129333897,0.9168259907415917,0.07086358060260231,-0.5502771129333897,0.9168259907415917
ENSMUSG00000039770,Ypel5,0.09662090028790139,-0.33848233698853747,0.9168575297054702,0.1214804238901754,0.33848233698853747,0.9168575297054702
ENSMUSG00000037991,Rmi2,0.011335662204677577,0.7549626622769283,0.916923733405993,0.005905298383550192,-0.7549626622769283,0.916923733405993
ENSMUSG00000026649,Cfap126,0.005176916597411807,1.0460114442803183,0.9172185140273672,0.0016872281095857693,-1.0460114442803183,0.9172185140273672
ENSMUSG00000038141,Tmem181a,0.3147208262495522,-0.31645635620314616,0.9172185140273672,0.39143692142389847,0.31645635620314616,0.9172185140273672
ENSMUSG00000030669,Calca,0.0035702873085598666,1.1004592283026948,0.9174227053544219,0.0008436140547928847,-1.1004592283026948,0.9174227053544219
ENSMUSG00000001583,Tnk1,0.0036149158999168648,1.1181612300361543,0.9176802526612723,0.0008436140547928847,-1.1181612300361543,0.9176802526612723
ENSMUSG00000057381,Tas2r123,0.0008479432357829683,-1.5024251804157238,0.917868606382351,0.0016872281095857693,1.5024251804157238,0.917868606382351
ENSMUSG00000010609,Psen2,0.020796923572361223,0.6278879651277318,0.9179154850605036,0.01265421082189327,-0.6278879651277318,0.9179154850605036
ENSMUSG00000050368,Hoxd10,0.002543829707348905,1.6185902205456415,0.9179154850605036,0,-1.6185902205456415,0.9179154850605036
ENSMUSG00000029001,Fbxo44,0.04378064812121536,-0.36590075072501005,0.9179154850605036,0.05567852761633039,0.36590075072501005,0.9179154850605036
ENSMUSG00000061602,Vmn1r78,0.0008479432357829683,-1.5024251804157238,0.9179154850605036,0.0016872281095857693,1.5024251804157238,0.9179154850605036
ENSMUSG00000051392,Or13l2,0.00026777154814199,-2.4320358525243257,0.918038709815164,0.0008436140547928847,2.4320358525243257,0.918038709815164
ENSMUSG00000038816,Ctnnal1,0.07689506290810813,0.5579569741202923,0.918038709815164,0.05146045734236596,-0.5579569741202923,0.918038709815164
ENSMUSG00000026336,Slco6d1,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000075209,Or9g20,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000027479,Mapre1,0.5232702336608055,-0.31068206876772064,0.9181930984699358,0.6487392081357283,0.31068206876772064,0.9181930984699358
ENSMUSG00000038766,Gabpb2,0.043200476433574386,0.5934992395828109,0.9181930984699358,0.027839263808165194,-0.5934992395828109,0.9181930984699358
ENSMUSG00000057068,Fam47e,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000037936,Scarb1,0.04873442176184218,0.5692846922277255,0.9181930984699358,0.032057334082129615,-0.5692846922277255,0.9181930984699358
ENSMUSG00000095486,Vmn2r22,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000085272,Sbk3,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000055571,Or14a259,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000030643,Rab30,0.07957277838952803,-0.3453814702701439,0.9181930984699358,0.10039007252035327,0.3453814702701439,0.9181930984699358
ENSMUSG00000030772,Dkk3,0.03878224588923155,-0.3814097794543576,0.9181930984699358,0.04977322923278019,0.3814097794543576,0.9181930984699358
ENSMUSG00000054191,Klf1,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000052151,Plpp2,0.028071383963551952,-0.3996143748319483,0.9181930984699358,0.03627540435609404,0.3996143748319483,0.9181930984699358
ENSMUSG00000021583,Erap1,0.0065157743381217565,-0.624680930466722,0.9181930984699358,0.009279754602721731,0.624680930466722,0.9181930984699358
ENSMUSG00000021680,Crhbp,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000061740,Cyp2d22,0.012496005579959533,0.7251105441966841,0.9181930984699358,0.006748912438343077,-0.7251105441966841,0.9181930984699358
ENSMUSG00000037353,Letmd1,0.06337259972693764,-0.3516624360603062,0.9181930984699358,0.08014333520532405,0.3516624360603062,0.9181930984699358
ENSMUSG00000052133,Sema5b,0.019859723153864257,-0.4384908746616256,0.9181930984699358,0.026152035698579424,0.4384908746616256,0.9181930984699358
ENSMUSG00000060663,Or5k8,0.0008479432357829683,-1.5024251804157238,0.9181930984699358,0.0016872281095857693,1.5024251804157238,0.9181930984699358
ENSMUSG00000022964,Tmem50b,0.06832637336756445,-0.3446907198401914,0.9181930984699358,0.08604863358887424,0.3446907198401914,0.9181930984699358
ENSMUSG00000031381,Piga,0.02351926764513812,0.6350783433342109,0.9181930984699358,0.01434143893147904,-0.6350783433342109,0.9181930984699358
ENSMUSG00000061298,Agbl4,0.01392412050338348,-0.4729338837063244,0.9181950221393601,0.018559509205443463,0.4729338837063244,0.9181950221393601
ENSMUSG00000032641,Gpr19,0.02650938326605701,-0.4149623391653847,0.9181950221393601,0.03458817624650827,0.4149623391653847,0.9181950221393601
ENSMUSG00000025899,Alkbh8,0.14606937951145554,-0.32410340055225584,0.9195291197416221,0.18222063583526307,0.32410340055225584,0.9195291197416221
ENSMUSG00000044595,Dnd1,0.005176916597411807,-0.6909541498858882,0.9195291197416221,0.007592526493135962,0.6909541498858882,0.9195291197416221
ENSMUSG00000033684,Qsox1,0.0698437454737024,0.566122800651506,0.9203062289950805,0.04639877301360865,-0.566122800651506,0.9203062289950805
ENSMUSG00000029674,Limk1,0.1364742323697009,-0.32588230020890396,0.9206182664562046,0.1704100390681627,0.32588230020890396,0.9206182664562046
ENSMUSG00000044149,Nkrf,0.03771115969666359,-0.3728579165895525,0.9206875826934506,0.04808600112319442,0.3728579165895525,0.9206875826934506
ENSMUSG00000026348,Acmsd,0.00026777154814199,-2.4320358525243257,0.9218587596327777,0.0008436140547928847,2.4320358525243257,0.9218587596327777
ENSMUSG00000036879,Phkb,0.08198272232280594,0.560136157348651,0.9218587596327777,0.0548349135615375,-0.560136157348651,0.9218587596327777
ENSMUSG00000031298,Adgrg2,0.013879491912026481,0.7240833493929557,0.9220815460282469,0.007592526493135962,-0.7240833493929557,0.9220815460282469
ENSMUSG00000006576,Slc4a3,0.05716922552831487,-0.35815372381191724,0.9221077979925539,0.07255080871218808,0.35815372381191724,0.9221077979925539
ENSMUSG00000039323,Igfbp2,0.4988137655971704,0.5330266521391147,0.9221205997112049,0.34419453435549696,-0.5330266521391147,0.9221205997112049
ENSMUSG00000022598,Psca,0.007943889261545703,-0.5629299193752786,0.9221642339486489,0.010966982712307501,0.5629299193752786,0.9221642339486489
ENSMUSG00000039315,Clnk,0.0015173721061379434,-1.110107757636964,0.9221767129489921,0.002530842164378654,1.110107757636964,0.9221767129489921
ENSMUSG00000059142,Zfp945,0.03338218633503475,0.608991415735729,0.9221767129489921,0.021090351369822118,-0.608991415735729,0.9221767129489921
ENSMUSG00000045934,Mtmr11,0.041861618692864436,0.5911964537133914,0.9222551917234512,0.02699564975337231,-0.5911964537133914,0.9222551917234512
ENSMUSG00000027221,Chst1,0.022983724548854143,-0.4376168847876256,0.9224623273233757,0.03037010597254385,0.4376168847876256,0.9224623273233757
ENSMUSG00000049112,Oxtr,0.0015173721061379434,-1.110107757636964,0.9224623273233757,0.002530842164378654,1.110107757636964,0.9224623273233757
ENSMUSG00000032254,Kif23,0.05025179386798012,0.5769529307029284,0.9224623273233757,0.0329009481369225,-0.5769529307029284,0.9224623273233757
ENSMUSG00000087642,Ighe,0.00026777154814199,-2.4320358525243257,0.9224623273233757,0.0008436140547928847,2.4320358525243257,0.9224623273233757
ENSMUSG00000022500,Litaf,0.057303111302385856,0.5645999134422972,0.923013277209994,0.03796263246567981,-0.5645999134422972,0.923013277209994
ENSMUSG00000073725,Lmbrd1,0.0830984371067309,-0.34176310030237955,0.9230404293657027,0.1046081427943177,0.34176310030237955,0.9230404293657027
ENSMUSG00000026456,Cyb5r1,0.044093048260714356,0.5811529192322142,0.9230404293657027,0.02868287786295808,-0.5811529192322142,0.9230404293657027
ENSMUSG00000090206,Tepp,0.00026777154814199,-2.4320358525243257,0.9231340946581214,0.0008436140547928847,2.4320358525243257,0.9231340946581214
ENSMUSG00000020673,Tpo,0.0003124001394989883,-2.2393907745819295,0.9231340946581214,0.0008436140547928847,2.2393907745819295,0.9231340946581214
ENSMUSG00000005371,Fbxo11,0.23978942136115206,-0.31521571865176146,0.9231340946581214,0.2977957613418883,0.31521571865176146,0.9231340946581214
ENSMUSG00000075297,H60b,0.0026777154814199,-0.8936159377402006,0.9231424475129699,0.004218070273964423,0.8936159377402006,0.9231424475129699
ENSMUSG00000021288,Klc1,0.34114095233289526,-0.3106335422845352,0.9231424475129699,0.4226506414512352,0.3106335422845352,0.9231424475129699
ENSMUSG00000040229,Gpr34,0.0026777154814199,-0.8936159377402006,0.9231424475129699,0.004218070273964423,0.8936159377402006,0.9231424475129699
ENSMUSG00000029638,Glcci1,0.0777430061438911,-0.3423986400396495,0.9231742008335451,0.09785923035597462,0.3423986400396495,0.9231742008335451
ENSMUSG00000070705,Eid2b,0.023474639053781124,-0.4071849885736656,0.923530898316547,0.03037010597254385,0.4071849885736656,0.923530898316547
ENSMUSG00000002992,Apoc2,0.08997124017570864,-0.3699198627471376,0.9240124480861605,0.1155751255066252,0.3699198627471376,0.9240124480861605
ENSMUSG00000035620,Ric8b,0.13892880489433582,-0.32133807268611125,0.9240124480861605,0.17294088123254137,0.32133807268611125,0.9240124480861605
ENSMUSG00000024803,Ankrd1,0.009952175872610628,0.7606092254180696,0.9240124480861605,0.005061684328757308,-0.7606092254180696,0.9240124480861605
ENSMUSG00000034573,Ptpn13,0.05734773989374286,0.5657221966890047,0.9243033767629917,0.03796263246567981,-0.5657221966890047,0.9243033767629917
ENSMUSG00000018849,Wwc1,0.022448181452570163,-0.43203585252432575,0.9243033767629917,0.029526491917750964,0.43203585252432575,0.9243033767629917
ENSMUSG00000019880,Rspo3,0.06279242803929666,0.605330999940159,0.9246902102764053,0.040493474630058465,-0.605330999940159,0.9246902102764053
ENSMUSG00000023015,Racgap1,0.19931128900035455,0.5369716104902484,0.9248577940618733,0.1366654768764473,-0.5369716104902484,0.9248577940618733
ENSMUSG00000047731,Wbp1l,0.08283066555858891,0.5532781348957179,0.9254051184299631,0.05567852761633039,-0.5532781348957179,0.9254051184299631
ENSMUSG00000044177,Wfikkn2,0.015396864018164425,0.7358058344174969,0.925503972760361,0.008436140547928846,-0.7358058344174969,0.925503972760361
ENSMUSG00000051506,Wdfy4,0.0015173721061379434,-1.110107757636964,0.9257041835510855,0.002530842164378654,1.110107757636964,0.9257041835510855
ENSMUSG00000048540,Nhlh2,0.008390175175115687,0.7378891489179864,0.9257287512945697,0.004218070273964423,-0.7378891489179864,0.9257287512945697
ENSMUSG00000029405,G3bp2,0.3770223397839219,-0.3085680578184926,0.9257287512945697,0.46651857230046523,0.3085680578184926,0.9257287512945697
ENSMUSG00000029699,Ssc4d,0.008390175175115687,0.7378891489179864,0.9257287512945697,0.004218070273964423,-0.7378891489179864,0.9257287512945697
ENSMUSG00000030347,D6Wsu163e,0.03766653110530659,-0.37456423853995524,0.9257287512945697,0.04808600112319442,0.37456423853995524,0.9257287512945697
ENSMUSG00000052566,Hook2,0.05275099498397203,-0.353084511129504,0.9257287512945697,0.06664551032863789,0.353084511129504,0.9257287512945697
ENSMUSG00000035934,Pknox2,0.06091802720230272,-0.3472109623488526,0.9257287512945697,0.0767688789861525,0.3472109623488526,0.9257287512945697
ENSMUSG00000032221,Mns1,0.029365613112904903,0.6011819243691088,0.9257287512945697,0.018559509205443463,-0.6011819243691088,0.9257287512945697
ENSMUSG00000021692,Dimt1,0.03855910293244656,0.6102749523336382,0.9257287512945697,0.024464807588993654,-0.6102749523336382,0.9257287512945697
ENSMUSG00000027419,Pcsk2,0.0642205429627206,-0.34745052043938296,0.9260114514676481,0.08098694926011693,0.34745052043938296,0.9260114514676481
ENSMUSG00000055917,Zfp277,0.044093048260714356,0.5811529192322142,0.9260114514676481,0.02868287786295808,-0.5811529192322142,0.9260114514676481
ENSMUSG00000050122,Vwa3b,0.0016958864715659367,1.0460114442803192,0.9262409870916531,0,-1.0460114442803192,0.9262409870916531
ENSMUSG00000026833,Olfm1,0.5424158993529578,-0.3067531222094879,0.9262409870916531,0.6706731735603433,0.3067531222094879,0.9262409870916531
ENSMUSG00000028539,Artn,0.0016958864715659367,1.0460114442803192,0.9262409870916531,0,-1.0460114442803192,0.9262409870916531
ENSMUSG00000070737,Tmem35b,0.01258526276267353,-0.4870499545288087,0.9262409870916531,0.016872281095857693,0.4870499545288087,0.9262409870916531
ENSMUSG00000031133,Arhgef6,0.03771115969666359,0.5782324829295007,0.9262409870916531,0.024464807588993654,-0.5782324829295007,0.9262409870916531
ENSMUSG00000016481,Cr1l,0.02035063765879124,0.6897689848676212,0.9263589825490031,0.011810596767100385,-0.6897689848676212,0.9263589825490031
ENSMUSG00000027889,Ampd2,0.14303463529917965,-0.3207525189905813,0.9263589825490031,0.17800256556129868,0.3207525189905813,0.9263589825490031
ENSMUSG00000030413,Pglyrp1,0.0015173721061379434,-1.110107757636964,0.9263589825490031,0.002530842164378654,1.110107757636964,0.9263589825490031
ENSMUSG00000035849,Krt222,0.006605031520835753,-0.6051847548409244,0.9263589825490031,0.009279754602721731,0.6051847548409244,0.9263589825490031
ENSMUSG00000047786,Lix1,0.07631489122046715,0.5470369595206077,0.9263589825490031,0.05146045734236596,-0.5470369595206077,0.9263589825490031
ENSMUSG00000027365,Trpm7,0.17052584757509062,0.5314382714505599,0.926834748743677,0.11726235361621097,-0.5314382714505599,0.926834748743677
ENSMUSG00000028708,Mknk1,0.024501096654992085,0.6159695203865061,0.9271859624329276,0.015185052986271924,-0.6159695203865061,0.9271859624329276
ENSMUSG00000001504,Irx2,0.050564194007479114,-0.35897239033460293,0.9271859624329276,0.06411466816425923,0.35897239033460293,0.9271859624329276
ENSMUSG00000015488,Cacfd1,0.10541273278523006,-0.32760760949971024,0.9274482769852591,0.13160379254769,0.32760760949971024,0.9274482769852591
ENSMUSG00000035357,Pdzrn3,0.13821474743262382,0.5375516917924505,0.9275283217940519,0.09448477413680308,-0.5375516917924505,0.9275283217940519
ENSMUSG00000034825,Nrip3,0.005221545188768805,-0.6786758201074514,0.9275283217940519,0.007592526493135962,0.6786758201074514,0.9275283217940519
ENSMUSG00000053552,Ebf4,0.08140255063516497,-0.33644736349007465,0.9279875806508128,0.10207730062993904,0.33644736349007465,0.9279875806508128
ENSMUSG00000000056,Narf,0.13821474743262382,-0.3217494452978076,0.9279875806508128,0.17209726717774848,0.3217494452978076,0.9279875806508128
ENSMUSG00000051359,Ncald,0.0937200418496965,-0.3318133448538507,0.9279875806508128,0.11726235361621097,0.3318133448538507,0.9279875806508128
ENSMUSG00000045409,Trim39,0.05279562357532903,-0.3518655038403429,0.9279875806508128,0.06664551032863789,0.3518655038403429,0.9279875806508128
ENSMUSG00000074006,Omp,0.001740515062922935,1.0825373203054323,0.9282089581862972,0,-1.0825373203054323,0.9282089581862972
ENSMUSG00000035165,Kcne3,0.004998402231983813,0.9958256871121014,0.9282089581862972,0.0016872281095857693,-0.9958256871121014,0.9282089581862972
ENSMUSG00000032120,C2cd2l,0.09247044129170055,-0.3304108302506843,0.9282089581862972,0.1155751255066252,0.3304108302506843,0.9282089581862972
ENSMUSG00000038721,Hoxb7,0.001740515062922935,1.0825373203054323,0.9282089581862972,0,-1.0825373203054323,0.9282089581862972
ENSMUSG00000078653,Cntd1,0.001740515062922935,1.0825373203054323,0.9282089581862972,0,-1.0825373203054323,0.9282089581862972
ENSMUSG00000055341,Zfp457,0.00026777154814199,-2.4320358525243257,0.9282089581862972,0.0008436140547928847,2.4320358525243257,0.9282089581862972
ENSMUSG00000005836,Gata6,0.011380290796034575,0.7606092254180696,0.9282089581862972,0.005905298383550192,-0.7606092254180696,0.9282089581862972
ENSMUSG00000025194,Abcc2,0.001740515062922935,1.0825373203054323,0.9282089581862972,0,-1.0825373203054323,0.9282089581862972
ENSMUSG00000024982,Zdhhc6,0.0322218429597528,0.6146048725944624,0.9282089581862972,0.020246737315029233,-0.6146048725944624,0.9282089581862972
ENSMUSG00000079610,Ankrd39,0.03605990181645465,-0.38674980420955674,0.9289336548477206,0.04639877301360865,0.38674980420955674,0.9289336548477206
ENSMUSG00000075324,Fign,0.025304411299418055,-0.41157174996461077,0.9289336548477206,0.0329009481369225,0.41157174996461077,0.9289336548477206
ENSMUSG00000056724,Nbeal2,0.00963977573311164,-0.5653023833877908,0.9289336548477206,0.013497824876686155,0.5653023833877908,0.9289336548477206
ENSMUSG00000046210,Or4q3,0.00026777154814199,-2.4320358525243257,0.9289336548477206,0.0008436140547928847,2.4320358525243257,0.9289336548477206
ENSMUSG00000004561,Mettl17,0.0376219025139496,-0.37627258100231664,0.9289336548477206,0.04808600112319442,0.37627258100231664,0.9289336548477206
ENSMUSG00000016758,Bik,0.006560402929478755,0.9700625910470198,0.9289336548477206,0.002530842164378654,-0.9700625910470198,0.9289336548477206
ENSMUSG00000027281,Slx4ip,0.033516072109105746,-0.3852416410453854,0.9292079109629906,0.04302431679443712,0.3852416410453854,0.9292079109629906
ENSMUSG00000041000,Trim62,0.07122723180576934,-0.3397091635718441,0.9293201401266051,0.08942308980804578,0.3397091635718441,0.9293201401266051
ENSMUSG00000025330,Padi4,0.0003124001394989883,-2.2393907745819295,0.9295035511176709,0.0008436140547928847,2.2393907745819295,0.9295035511176709
ENSMUSG00000038279,Nop2,0.08350009442894388,0.5435111037511344,0.9295035511176709,0.05652214167112327,-0.5435111037511344,0.9295035511176709
ENSMUSG00000030446,Zfp273,0.0187440083699393,-0.42860494712405206,0.929518381316281,0.024464807588993654,0.42860494712405206,0.929518381316281
ENSMUSG00000021589,Rhobtb3,0.13567091772527493,0.5365234600987616,0.929518381316281,0.0927975460272173,-0.5365234600987616,0.929518381316281
